person_name,time_ms,ecg_raw,ecg_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,87,1872,1789.254716,,,
unknown,88,1878,1790.264374,,,
unknown,89,1888,1791.866937,,,
unknown,90,1898,1793.852558,,,
unknown,91,1904,1796.237594,,,
unknown,92,1906,1798.919390,,,
unknown,93,1904,1801.841572,,,
unknown,94,1895,1804.706296,,,
unknown,95,1889,1807.422685,,,
unknown,96,1889,1809.968363,,,
unknown,97,1886,1812.202987,,,
unknown,98,1889,1814.058025,,,
unknown,99,1893,1815.435918,,,
unknown,100,1897,1816.348283,,,
unknown,101,1902,1816.714980,,,
unknown,102,1903,1816.720212,,,
unknown,103,1901,1816.336006,,,
unknown,104,1898,1815.649300,,,
unknown,105,1894,1814.701115,,,
unknown,106,1898,1813.747086,,,
unknown,107,1902,1812.860043,,,
unknown,108,1904,1812.079068,,,
unknown,109,1910,1811.523372,,,
unknown,110,1916,1811.320803,,,
unknown,111,1919,1811.566833,,,
unknown,112,1919,1812.284466,,,
unknown,113,1907,1813.571897,,,
unknown,114,1904,1815.315124,,,
unknown,115,1902,1817.569264,,,
unknown,116,1899,1820.335761,,,
unknown,117,1903,1823.618712,,,
unknown,118,1904,1827.212920,,,
unknown,119,1908,1831.102542,,,
unknown,120,1918,1835.296690,,,
unknown,121,1926,1839.729849,,,
unknown,122,1934,1844.268009,,,
unknown,123,1936,1848.861841,,,
unknown,124,1936,1853.497602,,,
unknown,125,1937,1858.105109,,,
unknown,126,1947,1862.602312,,,
unknown,127,1955,1866.934612,,,
unknown,128,1966,1871.049191,,,
unknown,129,1973,1874.883210,,,
unknown,130,1984,1878.451103,,,
unknown,131,1992,1881.701177,,,
unknown,132,1991,1884.537420,,,
unknown,133,1986,1886.921631,,,
unknown,134,1979,1888.810846,,,
unknown,135,1972,1890.149523,,,
unknown,136,1970,1890.891047,,,
unknown,137,1969,1890.985122,,,
unknown,138,1968,1890.445600,,,
unknown,139,1968,1889.229581,,,
unknown,140,1970,1887.285772,,,
unknown,141,1973,1884.586002,,,
unknown,142,1971,1881.271566,,,
unknown,143,1968,1877.324566,,,
unknown,144,1957,1872.712478,,,
unknown,145,1950,1867.460116,,,
unknown,146,1946,1861.716796,,,
unknown,147,1941,1855.502088,,,
unknown,148,1941,1848.824089,,,
unknown,149,1937,1841.737854,,,
unknown,150,1936,1834.432892,,,
unknown,151,1935,1826.963285,,,
unknown,152,1930,1819.308016,,,
unknown,153,1913,1811.551501,,,
unknown,154,1902,1803.788980,,,
unknown,155,1885,1796.074990,,,
unknown,156,1874,1788.468415,,,
unknown,157,1863,1781.037040,,,
unknown,158,1855,1773.852853,,,
unknown,159,1847,1766.980966,,,
unknown,160,1843,1760.483471,,,
unknown,161,1840,1754.427224,,,
unknown,162,1831,1748.843157,,,
unknown,163,1823,1743.793009,,,
unknown,164,1819,1739.359429,,,
unknown,165,1814,1735.597898,,,
unknown,166,1817,1732.414028,,,
unknown,167,1819,1729.855787,,,
unknown,168,1824,1727.969366,,,
unknown,169,1827,1726.762931,,,
unknown,170,1837,1726.079294,,,
unknown,171,1837,1725.922106,,,
unknown,172,1839,1726.242754,,,
unknown,173,1835,1726.994567,,,
unknown,174,1824,1727.924965,,,
unknown,175,1820,1728.967853,,,
unknown,176,1815,1730.118312,,,
unknown,177,1813,1731.265083,,,
unknown,178,1813,1732.314141,,,
unknown,179,1814,1733.187934,,,
unknown,180,1815,1733.844106,,,
unknown,181,1819,1734.202554,,,
unknown,182,1819,1734.382687,,,
unknown,183,1815,1734.335652,,,
unknown,184,1810,1734.088035,,,
unknown,185,1809,1733.644545,,,
unknown,186,1815,1733.213960,,,
unknown,187,1820,1732.825670,,,
unknown,188,1825,1732.484321,,,
unknown,189,1833,1732.265980,,,
unknown,190,1841,1732.268293,,,
unknown,191,1850,1732.547351,,,
unknown,192,1851,1733.088981,,,
unknown,193,1843,1733.954628,,,
unknown,194,1839,1734.983306,,,
unknown,195,1834,1736.192088,,,
unknown,196,1829,1737.529254,,,
unknown,197,1825,1738.956849,,,
unknown,198,1819,1740.220783,,,
unknown,199,1819,1741.259521,,,
unknown,200,1821,1742.084496,,,
unknown,201,1823,1742.588713,,,
unknown,202,1824,1742.729900,,,
unknown,203,1821,1742.443064,,,
unknown,204,1814,1741.762190,,,
unknown,205,1817,1740.636917,,,
unknown,206,1818,1739.270293,,,
unknown,207,1823,1737.661046,,,
unknown,208,1831,1735.906049,,,
unknown,209,1840,1734.069234,,,
unknown,210,1842,1732.396353,,,
unknown,211,1849,1730.976300,,,
unknown,212,1847,1729.807102,,,
unknown,213,1840,1729.011187,,,
unknown,214,1833,1728.639638,,,
unknown,215,1826,1728.771072,,,
unknown,216,1822,1729.318525,,,
unknown,217,1817,1730.337858,,,
unknown,218,1817,1731.591336,,,
unknown,219,1817,1733.065550,,,
unknown,220,1818,1734.666288,,,
unknown,221,1820,1736.312032,,,
unknown,222,1819,1737.773378,,,
unknown,223,1815,1738.953155,,,
unknown,224,1811,1739.849915,,,
unknown,225,1811,1740.339937,,,
unknown,226,1815,1740.517395,,,
unknown,227,1824,1740.316543,,,
unknown,228,1833,1739.814876,,,
unknown,229,1840,1739.003620,,,
unknown,230,1847,1738.141918,,,
unknown,231,1853,1737.270170,,,
unknown,232,1851,1736.441822,,,
unknown,233,1845,1735.757764,,,
unknown,234,1840,1735.285767,,,
unknown,235,1839,1735.107210,,,
unknown,236,1829,1735.125146,,,
unknown,237,1830,1735.399677,,,
unknown,238,1825,1735.606909,,,
unknown,239,1825,1735.724307,,,
unknown,240,1824,1735.496711,,,
unknown,241,1825,1734.796842,,,
unknown,242,1821,1733.226295,,,
unknown,243,1808,1730.598802,,,
unknown,244,1803,1726.849337,,,
unknown,245,1794,1721.747272,,,
unknown,246,1786,1715.348741,,,
unknown,247,1778,1707.501165,,,
unknown,248,1776,1698.592863,,,
unknown,249,1774,1688.641444,,,
unknown,250,1773,1678.363319,,,
unknown,251,1775,1668.016820,,,
unknown,252,1771,1658.392635,,,
unknown,253,1762,1649.942722,,,
unknown,254,1757,1643.761105,,,
unknown,255,1751,1640.452018,,,
unknown,256,1754,1640.759686,,,
unknown,257,1755,1645.433248,,,
unknown,258,1763,1655.006055,,,
unknown,259,1774,1670.176855,,,
unknown,260,1790,1691.093049,,,
unknown,261,1807,1718.192416,,,
unknown,262,1827,1751.149250,,,
unknown,263,1854,1790.009841,,,
unknown,264,1889,1834.185041,,,
unknown,265,1936,1883.319016,,,
unknown,266,2000,1936.302420,,,
unknown,267,2069,1992.476592,,,
unknown,268,2135,2050.629554,,,
unknown,269,2205,2109.890470,,,
unknown,270,2269,2168.777186,,,
unknown,271,2332,2226.269932,,,
unknown,272,2384,2281.325431,,,
unknown,273,2432,2332.798535,,,
unknown,274,2480,2379.876533,,,
unknown,275,2524,2421.522713,,,
unknown,276,2559,2457.256183,,,
unknown,277,2618,2486.272085,,,
unknown,278,2646,2508.482696,,,
unknown,279,2663,2523.367624,,,
unknown,280,2659,2530.970453,,,
unknown,281,2640,2531.028163,,,
unknown,282,2603,2523.965556,,,
unknown,283,2557,2509.685907,,,
unknown,284,2512,2488.569699,,,
unknown,285,2480,2460.708087,,,
unknown,286,2450,2426.705808,,,
unknown,287,2425,2386.779461,,,
unknown,288,2405,2341.345975,,,
unknown,289,2383,2290.745765,,,
unknown,290,2352,2235.632613,,,
unknown,291,2314,2176.394975,,,
unknown,292,2258,2113.678969,,,
unknown,293,2193,2047.971848,,,
unknown,294,2123,1980.289866,,,
unknown,295,2038,1911.214780,,,
unknown,296,1957,1841.728302,,,
unknown,297,1872,1772.570987,,,
unknown,298,1798,1705.004109,,,
unknown,299,1723,1639.882218,,,
unknown,300,1658,1578.270148,,,
unknown,301,1599,1521.153032,,,
unknown,302,1535,1469.492395,,,
unknown,303,1486,1424.287308,,,
unknown,304,1440,1386.085320,,,
unknown,305,1411,1355.716443,,,
unknown,306,1397,1333.255655,,,
unknown,307,1392,1319.139081,,,
unknown,308,1398,1313.153672,,,
unknown,309,1415,1315.268917,,,
unknown,310,1435,1324.623033,,,
unknown,311,1459,1340.767046,,,
unknown,312,1486,1362.651870,,,
unknown,313,1510,1389.471005,,,
unknown,314,1535,1419.725935,,,
unknown,315,1564,1452.466748,,,
unknown,316,1594,1486.365632,,,
unknown,317,1616,1520.286361,,,
unknown,318,1646,1553.136492,,,
unknown,319,1672,1583.762257,,,
unknown,320,1699,1611.591632,,,
unknown,321,1719,1635.737686,,,
unknown,322,1738,1656.135605,,,
unknown,323,1744,1672.331800,,,
unknown,324,1753,1684.483992,,,
unknown,325,1759,1692.550621,,,
unknown,326,1769,1697.224748,,,
unknown,327,1774,1698.736304,,,
unknown,328,1778,1697.863657,,,
unknown,329,1789,1695.010717,,,
unknown,330,1795,1691.110413,,,
unknown,331,1799,1686.718226,,,
unknown,332,1797,1682.276010,,,
unknown,333,1785,1678.426543,,,
unknown,334,1782,1675.400452,,,
unknown,335,1776,1673.680964,,,
unknown,336,1771,1673.165768,,,
unknown,337,1773,1674.128955,,,
unknown,338,1771,1676.150028,,,
unknown,339,1773,1679.294222,,,
unknown,340,1776,1683.149727,,,
unknown,341,1777,1687.605920,,,
unknown,342,1776,1692.088470,,,
unknown,343,1775,1696.362561,,,
unknown,344,1774,1700.268724,,,
unknown,345,1776,1703.490299,,,
unknown,346,1779,1705.984323,,,
unknown,347,1786,1707.510203,,,
unknown,348,1792,1708.236840,,,
unknown,349,1802,1708.017774,,,
unknown,350,1807,1707.257461,,,
unknown,351,1811,1705.950348,,,
unknown,352,1811,1704.382973,,,
unknown,353,1808,1702.688473,,,
unknown,354,1802,1701.229005,,,
unknown,355,1797,1700.197965,,,
unknown,356,1794,1699.617066,,,
unknown,357,1793,1699.706637,,,
unknown,358,1792,1700.444797,,,
unknown,359,1793,1701.969947,,,
unknown,360,1797,1704.075242,,,
unknown,361,1798,1706.822318,,,
unknown,362,1798,1709.842436,,,
unknown,363,1795,1713.081092,,,
unknown,364,1794,1716.358256,,,
unknown,365,1796,1719.523630,,,
unknown,366,1803,1722.341811,,,
unknown,367,1808,1724.649800,,,
unknown,368,1812,1726.416376,,,
unknown,369,1822,1727.472360,,,
unknown,370,1830,1728.032760,,,
unknown,371,1835,1728.006956,,,
unknown,372,1830,1727.513761,,,
unknown,373,1824,1726.566299,,,
unknown,374,1818,1725.498870,,,
unknown,375,1814,1724.382556,,,
unknown,376,1811,1723.327286,,,
unknown,377,1811,1722.479370,,,
unknown,378,1809,1721.967767,,,
unknown,379,1810,1721.923327,,,
unknown,380,1818,1722.334223,,,
unknown,381,1818,1723.316799,,,
unknown,382,1815,1724.667495,,,
unknown,383,1808,1726.434410,,,
unknown,384,1809,1728.506778,,,
unknown,385,1810,1730.848836,,,
unknown,386,1815,1733.189490,,,
unknown,387,1823,1735.451554,,,
unknown,388,1828,1737.614177,,,
unknown,389,1840,1739.553440,,,
unknown,390,1840,1741.201230,,,
unknown,391,1846,1742.470457,,,
unknown,392,1846,1743.433424,,,
unknown,393,1840,1744.023079,,,
unknown,394,1835,1744.461098,,,
unknown,395,1831,1744.748351,,,
unknown,396,1827,1744.957593,,,
unknown,397,1831,1745.155959,,,
unknown,398,1830,1745.546080,,,
unknown,399,1831,1746.207568,,,
unknown,400,1833,1747.132630,,,
unknown,401,1840,1748.425841,,,
unknown,402,1838,1749.974533,,,
unknown,403,1837,1751.828226,,,
unknown,404,1837,1753.916174,,,
unknown,405,1839,1756.232521,,,
unknown,406,1842,1758.519965,,,
unknown,407,1847,1760.731097,,,
unknown,408,1857,1762.801331,,,
unknown,409,1869,1764.624478,,,
unknown,410,1870,1766.087591,,,
unknown,411,1872,1767.098169,,,
unknown,412,1871,1767.660938,,,
unknown,413,1862,1767.687036,,,
unknown,414,1855,1767.364581,,,
unknown,415,1850,1766.659327,,,
unknown,416,1845,1765.674393,,,
unknown,417,1840,1764.449586,,,
unknown,418,1842,1763.266799,,,
unknown,419,1847,1762.205125,,,
unknown,420,1846,1761.314829,,,
unknown,421,1851,1760.727162,,,
unknown,422,1847,1760.547341,,,
unknown,423,1844,1760.878799,,,
unknown,424,1843,1761.680210,,,
unknown,425,1846,1763.041887,,,
unknown,426,1850,1764.753090,,,
unknown,427,1857,1766.836791,,,
unknown,428,1866,1769.186139,,,
unknown,429,1874,1771.748227,,,
unknown,430,1876,1774.224172,,,
unknown,431,1883,1776.524092,,,
unknown,432,1881,1778.634110,,,
unknown,433,1873,1780.415194,,,
unknown,434,1872,1781.819734,,,
unknown,435,1867,1782.755505,,,
unknown,436,1863,1783.264358,,,
unknown,437,1862,1783.278243,,,
unknown,438,1861,1783.011272,,,
unknown,439,1862,1782.454179,,,
unknown,440,1863,1781.709650,,,
unknown,441,1866,1780.839948,,,
unknown,442,1862,1780.088050,,,
unknown,443,1857,1779.542876,,,
unknown,444,1858,1779.193650,,,
unknown,445,1857,1779.161054,,,
unknown,446,1863,1779.487671,,,
unknown,447,1872,1780.247778,,,
unknown,448,1877,1781.352871,,,
unknown,449,1886,1782.853708,,,
unknown,450,1893,1784.520446,,,
unknown,451,1897,1786.336946,,,
unknown,452,1893,1788.220253,,,
unknown,453,1887,1790.090432,,,
unknown,454,1878,1791.721223,,,
unknown,455,1875,1793.019716,,,
unknown,456,1872,1793.985868,,,
unknown,457,1872,1794.499489,,,
unknown,458,1871,1794.619602,,,
unknown,459,1871,1794.279448,,,
unknown,460,1872,1793.523830,,,
unknown,461,1872,1792.330324,,,
unknown,462,1871,1790.925894,,,
unknown,463,1866,1789.330618,,,
unknown,464,1862,1787.602827,,,
unknown,465,1862,1785.822662,,,
unknown,466,1870,1784.126267,,,
unknown,467,1872,1782.590661,,,
unknown,468,1878,1781.255524,,,
unknown,469,1883,1780.210775,,,
unknown,470,1885,1779.343989,,,
unknown,471,1887,1778.709559,,,
unknown,472,1882,1778.279191,,,
unknown,473,1873,1778.053568,,,
unknown,474,1867,1777.819155,,,
unknown,475,1859,1777.548922,,,
unknown,476,1857,1777.233918,,,
unknown,477,1851,1776.797889,,,
unknown,478,1855,1776.140294,,,
unknown,479,1855,1775.203538,,,
unknown,480,1850,1773.995107,,,
unknown,481,1854,1772.451190,,,
unknown,482,1848,1770.717731,,,
unknown,483,1840,1768.772810,,,
unknown,484,1840,1766.642733,,,
unknown,485,1840,1764.355744,,,
unknown,486,1841,1762.133319,,,
unknown,487,1847,1760.020741,,,
unknown,488,1850,1757.975821,,,
unknown,489,1855,1756.083518,,,
unknown,490,1858,1754.369860,,,
unknown,491,1861,1752.876218,,,
unknown,492,1855,1751.574861,,,
unknown,493,1843,1750.497746,,,
unknown,494,1840,1749.472149,,,
unknown,495,1830,1748.492637,,,
unknown,496,1831,1747.523795,,,
unknown,497,1826,1746.511859,,,
unknown,498,1823,1745.304452,,,
unknown,499,1824,1743.845032,,,
unknown,500,1823,1742.137536,,,
unknown,501,1815,1740.104871,,,
unknown,502,1809,1737.786506,,,
unknown,503,1807,1735.141040,,,
unknown,504,1803,1732.216496,,,
unknown,505,1801,1729.001739,,,
unknown,506,1803,1725.704916,,,
unknown,507,1805,1722.352679,,,
unknown,508,1808,1718.970392,,,
unknown,509,1810,1715.633790,,,
unknown,510,1813,1712.483558,,,
unknown,511,1815,1709.585718,,,
unknown,512,1808,1706.957743,,,
unknown,513,1802,1704.682065,,,
unknown,514,1791,1702.605586,,,
unknown,515,1786,1700.767505,,,
unknown,516,1780,1699.159504,,,
unknown,517,1777,1697.763896,,,
unknown,518,1778,1696.367444,,,
unknown,519,1773,1694.937580,,,
unknown,520,1771,1693.460087,,,
unknown,521,1770,1691.854252,,,
unknown,522,1761,1690.038639,,,
unknown,523,1757,1687.953345,,,
unknown,524,1753,1685.605379,,,
unknown,525,1749,1682.934723,,,
unknown,526,1757,1680.101304,,,
unknown,527,1757,1677.086565,,,
unknown,528,1760,1673.943290,,,
unknown,529,1763,1670.708464,,,
unknown,530,1771,1667.606629,,,
unknown,531,1767,1664.695956,,,
unknown,532,1761,1661.979360,,,
unknown,533,1754,1659.555057,,,
unknown,534,1744,1657.504479,,,
unknown,535,1739,1655.895518,,,
unknown,536,1735,1654.692678,,,
unknown,537,1731,1653.958404,,,
unknown,538,1733,1653.514375,,,
unknown,539,1730,1653.371007,,,
unknown,540,1731,1653.469693,,,
unknown,541,1731,1653.763152,,,
unknown,542,1727,1654.001781,,,
unknown,543,1722,1654.116949,,,
unknown,544,1721,1654.131070,,,
unknown,545,1723,1653.935063,,,
unknown,546,1726,1653.495670,,,
unknown,547,1734,1652.750391,,,
unknown,548,1737,1651.732078,,,
unknown,549,1743,1650.394111,,,
unknown,550,1747,1648.924301,,,
unknown,551,1745,1647.321740,,,
unknown,552,1742,1645.656520,,,
unknown,553,1731,1643.985919,,,
unknown,554,1727,1642.526077,,,
unknown,555,1722,1641.351546,,,
unknown,556,1715,1640.439125,,,
unknown,557,1716,1639.892259,,,
unknown,558,1717,1639.757840,,,
unknown,559,1719,1640.096609,,,
unknown,560,1719,1640.838698,,,
unknown,561,1722,1642.029482,,,
unknown,562,1718,1643.464883,,,
unknown,563,1714,1645.132954,,,
unknown,564,1713,1646.966184,,,
unknown,565,1717,1648.895607,,,
unknown,566,1723,1650.683344,,,
unknown,567,1731,1652.246074,,,
unknown,568,1739,1653.604638,,,
unknown,569,1744,1654.643706,,,
unknown,570,1748,1655.362574,,,
unknown,571,1750,1655.697411,,,
unknown,572,1746,1655.683318,,,
unknown,573,1741,1655.282002,,,
unknown,574,1733,1654.687453,,,
unknown,575,1731,1653.904717,,,
unknown,576,1729,1652.994566,,,
unknown,577,1726,1652.018831,,,
unknown,578,1731,1651.169664,,,
unknown,579,1729,1650.519400,,,
unknown,580,1728,1650.058200,,,
unknown,581,1727,1649.883094,,,
unknown,582,1722,1650.012256,,,
unknown,583,1722,1650.503463,,,
unknown,584,1717,1651.310584,,,
unknown,585,1719,1652.471388,,,
unknown,586,1725,1653.798286,,,
unknown,587,1730,1655.283217,,,
unknown,588,1739,1656.889320,,,
unknown,589,1747,1658.557277,,,
unknown,590,1754,1660.086081,,,
unknown,591,1754,1661.410491,,,
unknown,592,1750,1662.550147,,,
unknown,593,1744,1663.410704,,,
unknown,594,1742,1664.012891,,,
unknown,595,1739,1664.307547,,,
unknown,596,1737,1664.301164,,,
unknown,597,1737,1663.967851,,,
unknown,598,1739,1663.473185,,,
unknown,599,1741,1662.819002,,,
unknown,600,1740,1662.026484,,,
unknown,601,1735,1661.144150,,,
unknown,602,1730,1660.325070,,,
unknown,603,1728,1659.618702,,,
unknown,604,1726,1659.012140,,,
unknown,605,1723,1658.577466,,,
unknown,606,1728,1658.325580,,,
unknown,607,1731,1658.297366,,,
unknown,608,1743,1658.484862,,,
unknown,609,1745,1658.916942,,,
unknown,610,1751,1659.450662,,,
unknown,611,1751,1660.087422,,,
unknown,612,1748,1660.845264,,,
unknown,613,1743,1661.688039,,,
unknown,614,1738,1662.467567,,,
unknown,615,1735,1663.153108,,,
unknown,616,1733,1663.775506,,,
unknown,617,1735,1664.277142,,,
unknown,618,1737,1664.693513,,,
unknown,619,1738,1665.002655,,,
unknown,620,1741,1665.175265,,,
unknown,621,1739,1665.203113,,,
unknown,622,1733,1665.209444,,,
unknown,623,1728,1665.193015,,,
unknown,624,1730,1665.119309,,,
unknown,625,1729,1665.018285,,,
unknown,626,1733,1664.983892,,,
unknown,627,1741,1665.033141,,,
unknown,628,1744,1665.151197,,,
unknown,629,1754,1665.373987,,,
unknown,630,1757,1665.680872,,,
unknown,631,1758,1666.086837,,,
unknown,632,1754,1666.619893,,,
unknown,633,1744,1667.287328,,,
unknown,634,1742,1667.978222,,,
unknown,635,1738,1668.693869,,,
unknown,636,1737,1669.496687,,,
unknown,637,1735,1670.363034,,,
unknown,638,1739,1671.187934,,,
unknown,639,1744,1671.964681,,,
unknown,640,1744,1672.724391,,,
unknown,641,1744,1673.435885,,,
unknown,642,1739,1674.141836,,,
unknown,643,1739,1674.837281,,,
unknown,644,1740,1675.469840,,,
unknown,645,1741,1676.041837,,,
unknown,646,1744,1676.599265,,,
unknown,647,1748,1677.133251,,,
unknown,648,1754,1677.616664,,,
unknown,649,1763,1678.054670,,,
unknown,650,1770,1678.437968,,,
unknown,651,1769,1678.760520,,,
unknown,652,1762,1679.027097,,,
unknown,653,1759,1679.232373,,,
unknown,654,1753,1679.338817,,,
unknown,655,1746,1679.340589,,,
unknown,656,1746,1679.248702,,,
unknown,657,1744,1679.050178,,,
unknown,658,1746,1678.751956,,,
unknown,659,1746,1678.350174,,,
unknown,660,1744,1677.827244,,,
unknown,661,1744,1677.180504,,,
unknown,662,1738,1676.484491,,,
unknown,663,1735,1675.740246,,,
unknown,664,1733,1674.906701,,,
unknown,665,1737,1674.001024,,,
unknown,666,1740,1673.118358,,,
unknown,667,1743,1672.266805,,,
unknown,668,1749,1671.415900,,,
unknown,669,1755,1670.594627,,,
unknown,670,1762,1669.847114,,,
unknown,671,1760,1669.186256,,,
unknown,672,1750,1668.621710,,,
unknown,673,1745,1668.175545,,,
unknown,674,1740,1667.802657,,,
unknown,675,1735,1667.514295,,,
unknown,676,1729,1667.360466,,,
unknown,677,1730,1667.341088,,,
unknown,678,1731,1667.355739,,,
unknown,679,1729,1667.408592,,,
unknown,680,1733,1667.555610,,,
unknown,681,1729,1667.776738,,,
unknown,682,1726,1668.038143,,,
unknown,683,1724,1668.340806,,,
unknown,684,1726,1668.686313,,,
unknown,685,1731,1669.064966,,,
unknown,686,1739,1669.439467,,,
unknown,687,1742,1669.800937,,,
unknown,688,1747,1670.156158,,,
unknown,689,1755,1670.489847,,,
unknown,690,1759,1670.819917,,,
unknown,691,1758,1671.140991,,,
unknown,692,1750,1671.426564,,,
unknown,693,1744,1671.675167,,,
unknown,694,1740,1671.879274,,,
unknown,695,1738,1672.029584,,,
unknown,696,1734,1672.123215,,,
unknown,697,1730,1672.152383,,,
unknown,698,1731,1672.133319,,,
unknown,699,1734,1672.062019,,,
unknown,700,1734,1671.919881,,,
unknown,701,1735,1671.706905,,,
unknown,702,1731,1671.491387,,,
unknown,703,1727,1671.274949,,,
unknown,704,1725,1671.022310,,,
unknown,705,1730,1670.749938,,,
unknown,706,1735,1670.478527,,,
unknown,707,1739,1670.209769,,,
unknown,708,1744,1669.948117,,,
unknown,709,1749,1669.701559,,,
unknown,710,1753,1669.480254,,,
unknown,711,1756,1669.291131,,,
unknown,712,1750,1669.139495,,,
unknown,713,1743,1669.033063,,,
unknown,714,1734,1668.939676,,,
unknown,715,1729,1668.862232,,,
unknown,716,1727,1668.826603,,,
unknown,717,1728,1668.828431,,,
unknown,718,1727,1668.817238,,,
unknown,719,1727,1668.792738,,,
unknown,720,1729,1668.777733,,,
unknown,721,1730,1668.760034,,,
unknown,722,1725,1668.764190,,,
unknown,723,1722,1668.792162,,,
unknown,724,1719,1668.821731,,,
unknown,725,1725,1668.858061,,,
unknown,726,1731,1668.900643,,,
unknown,727,1739,1668.946223,,,
unknown,728,1744,1668.998171,,,
unknown,729,1748,1669.055073,,,
unknown,730,1750,1669.111280,,,
unknown,731,1751,1669.166199,,,
unknown,732,1745,1669.220724,,,
unknown,733,1739,1669.272958,,,
unknown,734,1731,1669.275557,,,
unknown,735,1729,1669.222788,,,
unknown,736,1726,1669.134633,,,
unknown,737,1726,1668.996502,,,
unknown,738,1725,1668.824965,,,
unknown,739,1725,1668.618753,,,
unknown,740,1729,1668.355219,,,
unknown,741,1727,1668.035288,,,
unknown,742,1721,1667.723950,,,
unknown,743,1720,1667.422004,,,
unknown,744,1718,1667.096714,,,
unknown,745,1719,1666.763454,,,
unknown,746,1725,1666.505186,,,
unknown,747,1730,1666.330063,,,
unknown,748,1737,1666.212392,,,
unknown,749,1744,1666.178175,,,
unknown,750,1745,1666.237207,,,
unknown,751,1745,1666.398487,,,
unknown,752,1743,1666.685002,,,
unknown,753,1733,1667.108196,,,
unknown,754,1729,1667.565057,,,
unknown,755,1726,1668.058376,,,
unknown,756,1727,1668.637323,,,
unknown,757,1723,1669.280159,,,
unknown,758,1725,1669.852735,,,
unknown,759,1727,1670.342777,,,
unknown,760,1726,1670.795624,,,
unknown,761,1727,1671.170283,,,
unknown,762,1722,1671.482338,,,
unknown,763,1718,1671.722178,,,
unknown,764,1718,1671.856142,,,
unknown,765,1723,1671.877771,,,
unknown,766,1728,1671.900994,,,
unknown,767,1735,1671.923960,,,
unknown,768,1743,1671.922714,,,
