person_name,time_us,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,165000,165.000,,24123,28585
unknown,167500,167.500,,24121,28591
unknown,170000,170.000,,24130,28609
unknown,172500,172.500,,24125,28599
unknown,175000,175.000,,24128,28604
unknown,177500,177.500,,24130,28610
unknown,180000,180.000,,24130,28625
unknown,182500,182.500,,24134,28610
unknown,185000,185.000,,24126,28612
unknown,187500,187.500,,24135,28613
unknown,190000,190.000,,24124,28624
unknown,192500,192.500,,24136,28617
unknown,195000,195.000,,24129,28620
unknown,197500,197.500,,24124,28620
unknown,200000,200.000,,24130,28625
unknown,202500,202.500,,24141,28616
unknown,205000,205.000,,24124,28614
unknown,207500,207.500,,24132,28621
unknown,210000,210.000,,24126,28617
unknown,212500,212.500,,24134,28617
unknown,215000,215.000,,24126,28611
unknown,217500,217.500,,24125,28613
unknown,220000,220.000,,24136,28612
unknown,222500,222.500,,24134,28608
unknown,225000,225.000,,24122,28603
unknown,227500,227.500,,24118,28604
unknown,230000,230.000,,24122,28599
unknown,232500,232.500,,24124,28599
unknown,235000,235.000,,24121,28600
unknown,237500,237.500,,24111,28601
unknown,240000,240.000,,24116,28597
unknown,242500,242.500,,24124,28595
unknown,245000,245.000,,24113,28594
unknown,247500,247.500,,24115,28592
unknown,250000,250.000,,24104,28587
unknown,252500,252.500,,24120,28586
unknown,255000,255.000,,24114,28589
unknown,257500,257.500,,24113,28588
unknown,260000,260.000,,24110,28594
unknown,262500,262.500,,24125,28587
unknown,265000,265.000,,24117,28590
unknown,267500,267.500,,24109,28587
unknown,270000,270.000,,24116,28587
unknown,272500,272.500,,24120,28588
unknown,275000,275.000,,24113,28591
unknown,277500,277.500,,24114,28574
unknown,280000,280.000,,24125,28579
unknown,282500,282.500,,24114,28583
unknown,285000,285.000,,24110,28577
unknown,287500,287.500,,24108,28574
unknown,290000,290.000,,24114,28588
unknown,292500,292.500,,24113,28592
unknown,295000,295.000,,24109,28596
unknown,297500,297.500,,24115,28577
unknown,300000,300.000,,24115,28595
unknown,302500,302.500,,24129,28598
unknown,305000,305.000,,24120,28600
unknown,307500,307.500,,24115,28588
unknown,310000,310.000,,24110,28610
unknown,312500,312.500,,24122,28606
unknown,315000,315.000,,24117,28612
unknown,317500,317.500,,24121,28603
unknown,320000,320.000,,24122,28620
unknown,322500,322.500,,24121,28626
unknown,325000,325.000,,24128,28633
unknown,327500,327.500,,24129,28626
unknown,330000,330.000,,24131,28636
unknown,332500,332.500,,24130,28640
unknown,335000,335.000,,24135,28650
unknown,337500,337.500,,24137,28644
unknown,340000,340.000,,24148,28659
unknown,342500,342.500,,24133,28655
unknown,345000,345.000,,24140,28662
unknown,347500,347.500,,24136,28656
unknown,350000,350.000,,24149,28663
unknown,352500,352.500,,24145,28672
unknown,355000,355.000,,24139,28679
unknown,357500,357.500,,24146,28669
unknown,360000,360.000,,24164,28672
unknown,362500,362.500,,24138,28666
unknown,365000,365.000,,24136,28661
unknown,367500,367.500,,24140,28650
unknown,370000,370.000,,24145,28647
unknown,372500,372.500,,24130,28638
unknown,375000,375.000,,24121,28618
unknown,377500,377.500,,24115,28577
unknown,380000,380.000,,24124,28566
unknown,382500,382.500,,24099,28540
unknown,385000,385.000,,24092,28516
unknown,387500,387.500,,24087,28483
unknown,390000,390.000,,24096,28466
unknown,392500,392.500,,24070,28449
unknown,395000,395.000,,24069,28426
unknown,397500,397.500,,24067,28408
unknown,400000,400.000,,24078,28398
unknown,402500,402.500,,24052,28382
unknown,405000,405.000,,24049,28372
unknown,407500,407.500,,24048,28350
unknown,410000,410.000,,24055,28354
unknown,412500,412.500,,24034,28346
unknown,415000,415.000,,24033,28339
unknown,417500,417.500,,24036,28318
unknown,420000,420.000,,24041,28326
unknown,422500,422.500,,24023,28319
unknown,425000,425.000,,24021,28314
unknown,427500,427.500,,24031,28297
unknown,430000,430.000,,24030,28310
unknown,432500,432.500,,24022,28303
unknown,435000,435.000,,24031,28297
unknown,437500,437.500,,24146,28669
unknown,440000,440.000,,24026,28305
unknown,442500,442.500,,24022,28299
unknown,445000,445.000,,24024,28301
unknown,447500,447.500,,24021,28297
unknown,450000,450.000,,24023,28302
unknown,452500,452.500,,24026,28307
unknown,455000,455.000,,24029,28310
unknown,457500,457.500,,24028,28311
unknown,460000,460.000,,24029,28321
unknown,462500,462.500,,24029,28312
unknown,465000,465.000,,24032,28322
unknown,467500,467.500,,24036,28322
unknown,470000,470.000,,24029,28337
unknown,472500,472.500,,24030,28339
unknown,475000,475.000,,24042,28347
unknown,477500,477.500,,24046,28344
unknown,480000,480.000,,24047,28358
unknown,482500,482.500,,24044,28357
unknown,485000,485.000,,24051,28371
unknown,487500,487.500,,24046,28361
unknown,490000,490.000,,24052,28373
unknown,492500,492.500,,24054,28382
unknown,495000,495.000,,24055,28381
unknown,497500,497.500,,24053,28389
unknown,500000,500.000,,24055,28395
unknown,502500,502.500,,24059,28389
unknown,505000,505.000,,24057,28399
unknown,507500,507.500,,24054,28402
unknown,510000,510.000,,24061,28412
unknown,512500,512.500,,24065,28414
unknown,515000,515.000,,24070,28421
unknown,517500,517.500,,24064,28424
unknown,520000,520.000,,24070,28440
unknown,522500,522.500,,24078,28433
unknown,525000,525.000,,24077,28439
unknown,527500,527.500,,24065,28448
unknown,530000,530.000,,24082,28451
unknown,532500,532.500,,24079,28453
unknown,535000,535.000,,24084,28456
unknown,537500,537.500,,24078,28460
unknown,540000,540.000,,24085,28471
unknown,542500,542.500,,24084,28466
unknown,545000,545.000,,24090,28472
unknown,547500,547.500,,24075,28469
unknown,550000,550.000,,24087,28481
unknown,552500,552.500,,24091,28483
unknown,555000,555.000,,24095,28488
unknown,557500,557.500,,24092,28491
unknown,560000,560.000,,24096,28509
unknown,562500,562.500,,24097,28505
unknown,565000,565.000,,24097,28502
unknown,567500,567.500,,24046,28361
unknown,570000,570.000,,24098,28515
unknown,572500,572.500,,24098,28514
unknown,575000,575.000,,24104,28518
unknown,577500,577.500,,24104,28531
unknown,580000,580.000,,24106,28532
unknown,582500,582.500,,24108,28534
unknown,585000,585.000,,24109,28534
unknown,587500,587.500,,24113,28546
unknown,590000,590.000,,24116,28550
unknown,592500,592.500,,24115,28550
unknown,595000,595.000,,24117,28554
unknown,597500,597.500,,24118,28549
unknown,600000,600.000,,24118,28561
unknown,602500,602.500,,24118,28565
unknown,605000,605.000,,24117,28558
unknown,607500,607.500,,24114,28560
unknown,610000,610.000,,24123,28568
unknown,612500,612.500,,24126,28568
unknown,615000,615.000,,24119,28571
unknown,617500,617.500,,24118,28569
unknown,620000,620.000,,24127,28578
unknown,622500,622.500,,24131,28580
unknown,625000,625.000,,24127,28577
unknown,627500,627.500,,24117,28579
unknown,630000,630.000,,24128,28577
unknown,632500,632.500,,24127,28583
unknown,635000,635.000,,24132,28583
unknown,637500,637.500,,24112,28585
unknown,640000,640.000,,24123,28576
unknown,642500,642.500,,24124,28574
unknown,645000,645.000,,24125,28570
unknown,647500,647.500,,24116,28582
unknown,650000,650.000,,24120,28566
unknown,652500,652.500,,24120,28570
unknown,655000,655.000,,24122,28578
unknown,657500,657.500,,24103,28579
unknown,660000,660.000,,24113,28566
unknown,662500,662.500,,24112,28556
unknown,665000,665.000,,24119,28557
unknown,667500,667.500,,24109,28567
unknown,670000,670.000,,24112,28556
unknown,672500,672.500,,24111,28559
unknown,675000,675.000,,24120,28557
unknown,677500,677.500,,24111,28563
unknown,680000,680.000,,24117,28548
unknown,682500,682.500,,24114,28549
unknown,685000,685.000,,24113,28545
unknown,687500,687.500,,24114,28561
unknown,690000,690.000,,24118,28547
unknown,692500,692.500,,24111,28542
unknown,695000,695.000,,24110,28541
unknown,697500,697.500,,24108,28557
unknown,700000,700.000,,24105,28539
unknown,702500,702.500,,24106,28543
unknown,705000,705.000,,24110,28543
unknown,707500,707.500,,24103,28559
unknown,710000,710.000,,24117,28546
unknown,712500,712.500,,24113,28544
unknown,715000,715.000,,24108,28547
unknown,717500,717.500,,24105,28550
unknown,720000,720.000,,24116,28550
unknown,722500,722.500,,24109,28548
unknown,725000,725.000,,24116,28552
unknown,727500,727.500,,24108,28550
unknown,730000,730.000,,24112,28553
unknown,732500,732.500,,24114,28558
unknown,735000,735.000,,24113,28561
unknown,737500,737.500,,24115,28559
unknown,740000,740.000,,24118,28554
unknown,742500,742.500,,24110,28556
unknown,745000,745.000,,24119,28562
unknown,747500,747.500,,24124,28564
unknown,750000,750.000,,24118,28562
unknown,752500,752.500,,24119,28567
unknown,755000,755.000,,24118,28568
unknown,757500,757.500,,24128,28571
unknown,760000,760.000,,24127,28566
unknown,762500,762.500,,24114,28573
unknown,765000,765.000,,24123,28577
unknown,767500,767.500,,24111,28569
unknown,770000,770.000,,24123,28571
unknown,772500,772.500,,24116,28579
unknown,775000,775.000,,24121,28578
unknown,777500,777.500,,24122,28590
unknown,780000,780.000,,24131,28591
unknown,782500,782.500,,24124,28595
unknown,785000,785.000,,24125,28595
unknown,787500,787.500,,24126,28604
unknown,790000,790.000,,24132,28607
unknown,792500,792.500,,24131,28616
unknown,795000,795.000,,24133,28612
unknown,797500,797.500,,24139,28622
unknown,800000,800.000,,24142,28621
unknown,802500,802.500,,24135,28625
unknown,805000,805.000,,24133,28622
unknown,807500,807.500,,24156,28636
unknown,810000,810.000,,24142,28632
unknown,812500,812.500,,24143,28640
unknown,815000,815.000,,24147,28631
unknown,817500,817.500,,24151,28642
unknown,820000,820.000,,24154,28648
unknown,822500,822.500,,24148,28648
unknown,825000,825.000,,24147,28638
unknown,827500,827.500,,24140,28658
unknown,830000,830.000,,24153,28661
unknown,832500,832.500,,24153,28664
unknown,835000,835.000,,24160,28656
unknown,837500,837.500,,24148,28669
unknown,840000,840.000,,24160,28669
unknown,842500,842.500,,24154,28672
unknown,845000,845.000,,24150,28667
unknown,847500,847.500,,24151,28677
unknown,850000,850.000,,24157,28675
unknown,852500,852.500,,24155,28675
unknown,855000,855.000,,24165,28666
unknown,857500,857.500,,24163,28672
unknown,860000,860.000,,24160,28677
unknown,862500,862.500,,24151,28674
unknown,865000,865.000,,24155,28667
unknown,867500,867.500,,24169,28679
unknown,870000,870.000,,24155,28681
unknown,872500,872.500,,24155,28681
unknown,875000,875.000,,24160,28683
unknown,877500,877.500,,24171,28687
unknown,880000,880.000,,24164,28689
unknown,882500,882.500,,24165,28688
unknown,885000,885.000,,24159,28689
unknown,887500,887.500,,24176,28697
unknown,890000,890.000,,24162,28698
unknown,892500,892.500,,24166,28703
unknown,895000,895.000,,24165,28697
unknown,897500,897.500,,24177,28706
unknown,900000,900.000,,24158,28705
unknown,902500,902.500,,24168,28706
unknown,905000,905.000,,24169,28701
unknown,907500,907.500,,24182,28705
unknown,910000,910.000,,24170,28713
unknown,912500,912.500,,24176,28718
unknown,915000,915.000,,24170,28710
unknown,917500,917.500,,24184,28719
unknown,920000,920.000,,24161,28721
unknown,922500,922.500,,24169,28720
unknown,925000,925.000,,24175,28717
unknown,927500,927.500,,24188,28724
unknown,930000,930.000,,24176,28732
unknown,932500,932.500,,24172,28727
unknown,935000,935.000,,24175,28714
unknown,937500,937.500,,24185,28728
unknown,940000,940.000,,24168,28727
unknown,942500,942.500,,24177,28729
unknown,945000,945.000,,24172,28714
unknown,947500,947.500,,24187,28733
unknown,950000,950.000,,24173,28733
unknown,952500,952.500,,24169,28734
unknown,955000,955.000,,24182,28718
unknown,957500,957.500,,24177,28732
unknown,960000,960.000,,24165,28735
unknown,962500,962.500,,24171,28738
unknown,965000,965.000,,24159,28689
unknown,967500,967.500,,24175,28742
unknown,970000,970.000,,24171,28741
unknown,972500,972.500,,24181,28747
unknown,975000,975.000,,24180,28739
unknown,977500,977.500,,24176,28745
unknown,980000,980.000,,24174,28742
unknown,982500,982.500,,24172,28747
unknown,985000,985.000,,24178,28748
unknown,987500,987.500,,24176,28750
unknown,990000,990.000,,24179,28752
unknown,992500,992.500,,24176,28756
unknown,995000,995.000,,24176,28748
unknown,997500,997.500,,24177,28761
unknown,1000000,1000.000,,24178,28754
unknown,1002500,1002.500,,24177,28755
unknown,1005000,1005.000,,24174,28746
unknown,1007500,1007.500,,24175,28750
unknown,1010000,1010.000,,24174,28749
unknown,1012500,1012.500,,24172,28735
unknown,1015000,1015.000,,24166,28717
unknown,1017500,1017.500,,24156,28708
unknown,1020000,1020.000,,24153,28678
unknown,1022500,1022.500,,24150,28660
unknown,1025000,1025.000,,24172,28714
unknown,1027500,1027.500,,24135,28613
unknown,1030000,1030.000,,24123,28582
unknown,1032500,1032.500,,24123,28555
unknown,1035000,1035.000,,24105,28548
unknown,1037500,1037.500,,24104,28518
unknown,1040000,1040.000,,24102,28504
unknown,1042500,1042.500,,24096,28489
unknown,1045000,1045.000,,24081,28477
unknown,1047500,1047.500,,24089,28465
unknown,1050000,1050.000,,24085,28456
unknown,1052500,1052.500,,24083,28444
unknown,1055000,1055.000,,24067,28430
unknown,1057500,1057.500,,24076,28434
unknown,1060000,1060.000,,24076,28415
unknown,1062500,1062.500,,24067,28412
unknown,1065000,1065.000,,24053,28405
unknown,1067500,1067.500,,24070,28405
unknown,1070000,1070.000,,24063,28398
unknown,1072500,1072.500,,24071,28392
unknown,1075000,1075.000,,24056,28383
unknown,1077500,1077.500,,24065,28394
unknown,1080000,1080.000,,24065,28379
unknown,1082500,1082.500,,24059,28378
unknown,1085000,1085.000,,24053,28376
unknown,1087500,1087.500,,24059,28378
unknown,1090000,1090.000,,24060,28374
unknown,1092500,1092.500,,24062,28371
unknown,1095000,1095.000,,24051,28371
unknown,1097500,1097.500,,24056,28386
unknown,1100000,1100.000,,24053,28375
unknown,1102500,1102.500,,24059,28369
unknown,1105000,1105.000,,24053,28382
unknown,1107500,1107.500,,24067,28381
unknown,1110000,1110.000,,24060,28380
unknown,1112500,1112.500,,24067,28382
unknown,1115000,1115.000,,24061,28383
unknown,1117500,1117.500,,24065,28397
unknown,1120000,1120.000,,24062,28391
unknown,1122500,1122.500,,24065,28394
unknown,1125000,1125.000,,24073,28398
unknown,1127500,1127.500,,24071,28410
unknown,1130000,1130.000,,24074,28413
unknown,1132500,1132.500,,24075,28421
unknown,1135000,1135.000,,24070,28418
unknown,1137500,1137.500,,24077,28433
unknown,1140000,1140.000,,24088,28437
unknown,1142500,1142.500,,24080,28447
unknown,1145000,1145.000,,24077,28448
unknown,1147500,1147.500,,24088,28463
unknown,1150000,1150.000,,24095,28467
unknown,1152500,1152.500,,24091,28471
unknown,1155000,1155.000,,24096,28486
unknown,1157500,1157.500,,24099,28490
unknown,1160000,1160.000,,24102,28482
unknown,1162500,1162.500,,24100,28486
unknown,1165000,1165.000,,24090,28516
unknown,1167500,1167.500,,24109,28507
unknown,1170000,1170.000,,24107,28511
unknown,1172500,1172.500,,24110,28522
unknown,1175000,1175.000,,24104,28532
unknown,1177500,1177.500,,24117,28524
unknown,1180000,1180.000,,24115,28531
unknown,1182500,1182.500,,24113,28531
unknown,1185000,1185.000,,24100,28546
unknown,1187500,1187.500,,24117,28544
unknown,1190000,1190.000,,24121,28545
unknown,1192500,1192.500,,24120,28554
unknown,1195000,1195.000,,24108,28568
unknown,1197500,1197.500,,24123,28560
unknown,1200000,1200.000,,24123,28568
unknown,1202500,1202.500,,24129,28571
unknown,1205000,1205.000,,24123,28597
unknown,1207500,1207.500,,24130,28587
unknown,1210000,1210.000,,24131,28590
unknown,1212500,1212.500,,24136,28602
unknown,1215000,1215.000,,24139,28622
unknown,1217500,1217.500,,24145,28606
unknown,1220000,1220.000,,24142,28614
unknown,1222500,1222.500,,24148,28629
unknown,1225000,1225.000,,24145,28650
unknown,1227500,1227.500,,24151,28641
unknown,1230000,1230.000,,24151,28646
unknown,1232500,1232.500,,24152,28658
unknown,1235000,1235.000,,24154,28673
unknown,1237500,1237.500,,24164,28659
unknown,1240000,1240.000,,24157,28679
unknown,1242500,1242.500,,24164,28688
unknown,1245000,1245.000,,24167,28696
unknown,1247500,1247.500,,24172,28693
unknown,1250000,1250.000,,24173,28702
unknown,1252500,1252.500,,24171,28707
unknown,1255000,1255.000,,24178,28712
unknown,1257500,1257.500,,24183,28711
unknown,1260000,1260.000,,24174,28721
unknown,1262500,1262.500,,24177,28721
unknown,1265000,1265.000,,24186,28720
unknown,1267500,1267.500,,24182,28730
unknown,1270000,1270.000,,24181,28731
unknown,1272500,1272.500,,24184,28733
unknown,1275000,1275.000,,24189,28734
unknown,1277500,1277.500,,24183,28727
unknown,1280000,1280.000,,24178,28729
unknown,1282500,1282.500,,24188,28732
unknown,1285000,1285.000,,24182,28731
unknown,1287500,1287.500,,24188,28728
unknown,1290000,1290.000,,24181,28735
unknown,1292500,1292.500,,24187,28738
unknown,1295000,1295.000,,24187,28731
unknown,1297500,1297.500,,24191,28730
unknown,1300000,1300.000,,24183,28732
unknown,1302500,1302.500,,24188,28732
unknown,1305000,1305.000,,24178,28734
unknown,1307500,1307.500,,24188,28735
unknown,1310000,1310.000,,24183,28736
unknown,1312500,1312.500,,24185,28739
unknown,1315000,1315.000,,24190,28733
unknown,1317500,1317.500,,24194,28734
unknown,1320000,1320.000,,24191,28734
unknown,1322500,1322.500,,24194,28735
unknown,1325000,1325.000,,24201,28737
unknown,1327500,1327.500,,24194,28736
unknown,1330000,1330.000,,24188,28739
unknown,1332500,1332.500,,24195,28730
unknown,1335000,1335.000,,24198,28740
unknown,1337500,1337.500,,24196,28737
unknown,1340000,1340.000,,24190,28734
unknown,1342500,1342.500,,24187,28724
unknown,1345000,1345.000,,24196,28735
unknown,1347500,1347.500,,24191,28735
unknown,1350000,1350.000,,24189,28739
unknown,1352500,1352.500,,24188,28725
unknown,1355000,1355.000,,24189,28736
unknown,1357500,1357.500,,24195,28739
unknown,1360000,1360.000,,24189,28729
unknown,1362500,1362.500,,24190,28717
unknown,1365000,1365.000,,24180,28734
unknown,1367500,1367.500,,24193,28732
unknown,1370000,1370.000,,24190,28741
unknown,1372500,1372.500,,24188,28736
unknown,1375000,1375.000,,24192,28740
unknown,1377500,1377.500,,24198,28738
unknown,1380000,1380.000,,24189,28741
unknown,1382500,1382.500,,24192,28732
unknown,1385000,1385.000,,24199,28747
unknown,1387500,1387.500,,24189,28753
unknown,1390000,1390.000,,24196,28755
unknown,1392500,1392.500,,24202,28749
unknown,1395000,1395.000,,24213,28765
unknown,1397500,1397.500,,24201,28762
unknown,1400000,1400.000,,24199,28762
unknown,1402500,1402.500,,24202,28762
unknown,1405000,1405.000,,24217,28771
unknown,1407500,1407.500,,24203,28772
unknown,1410000,1410.000,,24198,28774
unknown,1412500,1412.500,,24208,28773
unknown,1415000,1415.000,,24226,28777
unknown,1417500,1417.500,,24207,28781
unknown,1420000,1420.000,,24211,28788
unknown,1422500,1422.500,,24187,28724
unknown,1425000,1425.000,,24222,28784
unknown,1427500,1427.500,,24212,28797
unknown,1430000,1430.000,,24210,28799
unknown,1432500,1432.500,,24220,28798
unknown,1435000,1435.000,,24228,28809
unknown,1437500,1437.500,,24213,28808
unknown,1440000,1440.000,,24213,28815
unknown,1442500,1442.500,,24215,28810
unknown,1445000,1445.000,,24231,28814
unknown,1447500,1447.500,,24218,28820
unknown,1450000,1450.000,,24218,28820
unknown,1452500,1452.500,,24225,28821
unknown,1455000,1455.000,,24237,28824
unknown,1457500,1457.500,,24216,28822
unknown,1460000,1460.000,,24224,28824
unknown,1462500,1462.500,,24220,28811
unknown,1465000,1465.000,,24229,28834
unknown,1467500,1467.500,,24220,28818
unknown,1470000,1470.000,,24222,28830
unknown,1472500,1472.500,,24220,28822
unknown,1475000,1475.000,,24228,28830
unknown,1477500,1477.500,,24211,28829
unknown,1480000,1480.000,,24215,28828
unknown,1482500,1482.500,,24219,28816
unknown,1485000,1485.000,,24217,28832
unknown,1487500,1487.500,,24219,28830
unknown,1490000,1490.000,,24217,28829
unknown,1492500,1492.500,,24217,28815
unknown,1495000,1495.000,,24215,28830
unknown,1497500,1497.500,,24212,28821
unknown,1500000,1500.000,,24217,28828
unknown,1502500,1502.500,,24212,28817
unknown,1505000,1505.000,,24220,28824
unknown,1507500,1507.500,,24214,28829
unknown,1510000,1510.000,,24218,28839
unknown,1512500,1512.500,,24219,28836
unknown,1515000,1515.000,,24217,28837
unknown,1517500,1517.500,,24217,28829
unknown,1520000,1520.000,,24218,28842
unknown,1522500,1522.500,,24220,28833
unknown,1525000,1525.000,,24218,28843
unknown,1527500,1527.500,,24218,28841
unknown,1530000,1530.000,,24219,28844
unknown,1532500,1532.500,,24219,28834
unknown,1535000,1535.000,,24223,28848
unknown,1537500,1537.500,,24225,28850
unknown,1540000,1540.000,,24226,28855
unknown,1542500,1542.500,,24220,28852
unknown,1545000,1545.000,,24220,28855
unknown,1547500,1547.500,,24225,28857
unknown,1550000,1550.000,,24230,28863
unknown,1552500,1552.500,,24220,28822
unknown,1555000,1555.000,,24229,28866
unknown,1557500,1557.500,,24228,28861
unknown,1560000,1560.000,,24224,28866
unknown,1562500,1562.500,,24218,28865
unknown,1565000,1565.000,,24226,28863
unknown,1567500,1567.500,,24225,28862
unknown,1570000,1570.000,,24226,28863
unknown,1572500,1572.500,,24221,28866
unknown,1575000,1575.000,,24226,28871
unknown,1577500,1577.500,,24230,28863
unknown,1580000,1580.000,,24228,28865
unknown,1582500,1582.500,,24216,28869
unknown,1585000,1585.000,,24232,28872
unknown,1587500,1587.500,,24232,28870
unknown,1590000,1590.000,,24233,28867
unknown,1592500,1592.500,,24220,28867
unknown,1595000,1595.000,,24230,28878
unknown,1597500,1597.500,,24226,28864
unknown,1600000,1600.000,,24230,28870
unknown,1602500,1602.500,,24223,28864
unknown,1605000,1605.000,,24228,28875
unknown,1607500,1607.500,,24227,28870
unknown,1610000,1610.000,,24233,28869
unknown,1612500,1612.500,,24219,28834
unknown,1615000,1615.000,,24224,28876
unknown,1617500,1617.500,,24228,28869
unknown,1620000,1620.000,,24223,28864
unknown,1622500,1622.500,,24221,28860
unknown,1625000,1625.000,,24223,28851
unknown,1627500,1627.500,,24221,28844
unknown,1630000,1630.000,,24213,28823
unknown,1632500,1632.500,,24200,28813
unknown,1635000,1635.000,,24205,28803
unknown,1637500,1637.500,,24190,28772
unknown,1640000,1640.000,,24186,28739
unknown,1642500,1642.500,,24169,28713
unknown,1645000,1645.000,,24161,28687
unknown,1647500,1647.500,,24160,28651
unknown,1650000,1650.000,,24150,28622
unknown,1652500,1652.500,,24140,28595
unknown,1655000,1655.000,,24135,28591
unknown,1657500,1657.500,,24134,28565
unknown,1660000,1660.000,,24128,28548
unknown,1662500,1662.500,,24118,28534
unknown,1665000,1665.000,,24117,28526
unknown,1667500,1667.500,,24113,28512
unknown,1670000,1670.000,,24107,28505
unknown,1672500,1672.500,,24107,28501
unknown,1675000,1675.000,,24101,28497
unknown,1677500,1677.500,,24102,28484
unknown,1680000,1680.000,,24096,28466
unknown,1682500,1682.500,,24092,28472
unknown,1685000,1685.000,,24096,28467
unknown,1687500,1687.500,,24093,28462
unknown,1690000,1690.000,,24089,28463
unknown,1692500,1692.500,,24083,28472
unknown,1695000,1695.000,,24093,28465
unknown,1697500,1697.500,,24093,28454
unknown,1700000,1700.000,,24083,28449
unknown,1702500,1702.500,,24080,28466
unknown,1705000,1705.000,,24087,28452
unknown,1707500,1707.500,,24090,28454
unknown,1710000,1710.000,,24088,28455
unknown,1712500,1712.500,,24080,28464
unknown,1715000,1715.000,,24085,28458
unknown,1717500,1717.500,,24091,28456
unknown,1720000,1720.000,,24093,28453
unknown,1722500,1722.500,,24079,28471
unknown,1725000,1725.000,,24088,28459
unknown,1727500,1727.500,,24092,28462
unknown,1730000,1730.000,,24097,28465
unknown,1732500,1732.500,,24086,28480
unknown,1735000,1735.000,,24102,28471
unknown,1737500,1737.500,,24092,28467
unknown,1740000,1740.000,,24094,28473
unknown,1742500,1742.500,,24093,28495
unknown,1745000,1745.000,,24100,28480
unknown,1747500,1747.500,,24099,28483
unknown,1750000,1750.000,,24099,28490
unknown,1752500,1752.500,,24094,28505
unknown,1755000,1755.000,,24099,28491
unknown,1757500,1757.500,,24101,28505
unknown,1760000,1760.000,,24106,28504
unknown,1762500,1762.500,,24098,28516
unknown,1765000,1765.000,,24108,28508
unknown,1767500,1767.500,,24107,28516
unknown,1770000,1770.000,,24113,28517
unknown,1772500,1772.500,,24111,28526
unknown,1775000,1775.000,,24111,28523
unknown,1777500,1777.500,,24110,28532
unknown,1780000,1780.000,,24114,28537
unknown,1782500,1782.500,,24118,28536
unknown,1785000,1785.000,,24122,28551
unknown,1787500,1787.500,,24122,28545
unknown,1790000,1790.000,,24124,28550
unknown,1792500,1792.500,,24129,28563
unknown,1795000,1795.000,,24124,28553
unknown,1797500,1797.500,,24120,28562
unknown,1800000,1800.000,,24125,28570
unknown,1802500,1802.500,,24127,28570
unknown,1805000,1805.000,,24130,28573
unknown,1807500,1807.500,,24130,28576
unknown,1810000,1810.000,,24134,28581
unknown,1812500,1812.500,,24133,28585
unknown,1815000,1815.000,,24138,28586
unknown,1817500,1817.500,,24134,28593
unknown,1820000,1820.000,,24143,28596
unknown,1822500,1822.500,,24139,28599
unknown,1825000,1825.000,,24138,28608
unknown,1827500,1827.500,,24141,28608
unknown,1830000,1830.000,,24136,28614
unknown,1832500,1832.500,,24139,28616
unknown,1835000,1835.000,,24154,28620
unknown,1837500,1837.500,,24138,28629
